sample	ref_genome	chr	start	end	copy_number	status	MWU_test_p_value	KS_test_p_value
AND1702-11.d	SK1.genome.fa	SK1_chrXII	690251	690500	2	gain	0.0840400971054358	0.271369872109383
AND1702-11.d	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00274314168071916	0.0050562184390226
AND1702-11.d	SK1.genome.fa	SK1_chrXIV	758751	759500	0	loss	0.0144293415135941	0.0368875270020664
AND1702-11.d	SK1.genome.fa	SK1_chrXV	692001	693250	0	loss	0.000109719385702307	9.3749304387436e-05
AND1702-11.d	SK1.genome.fa	SK1_chrXVI	60001	63750	0	loss	2.05992195384778e-11	1.97619698383278e-13
AND1702-11.d	SK1.genome.fa	SK1_chrXVI	119751	120000	5	gain	0.083610034760712	0.270625034048096
AND1702-11.d	SK1.genome.fa	SK1_chrXVI	650251	650500	2	gain	0.0846256167725574	0.272381389424685
AND1702-11.d	SK1.genome.fa	SK1_chrXVI	774001	774500	0	loss	0.0145217289448489	0.0371654854987521
AND1702-12.a	S288C.genome.fa	S288C_chrI	1	11750	3	gain	2.07000143041025e-28	0
AND1702-12.a	S288C.genome.fa	S288C_chrI	199001	203250	0	loss	1.19341842042628e-12	1.34336985979644e-14
AND1702-12.a	S288C.genome.fa	S288C_chrI	203251	207250	0	loss	0.102728948587406	0.0107201871494471
AND1702-12.a	S288C.genome.fa	S288C_chrIII	96251	98500	2	gain	2.42230359451958e-07	3.64124354002016e-08
AND1702-12.a	S288C.genome.fa	S288C_chrIII	333001	340750	4	gain	2.59231089512908e-15	0
AND1702-12.a	S288C.genome.fa	S288C_chrIV	1163751	1167250	0	loss	9.59659044232653e-11	1.47526435512191e-12
AND1702-12.a	S288C.genome.fa	S288C_chrV	6501	10500	0	loss	2.07836185767078e-11	2.78010947596385e-12
AND1702-12.a	S288C.genome.fa	S288C_chrV	116001	117250	0	loss	0.000109999506906544	9.35318704411436e-05
AND1702-12.a	S288C.genome.fa	S288C_chrV	339751	340000	3	gain	0.0840003833474197	0.271313193676409
AND1702-12.a	S288C.genome.fa	S288C_chrV	526501	527000	0	loss	0.0161283050501445	0.0419962326245318
AND1702-12.a	S288C.genome.fa	S288C_chrVI	75501	138500	2	gain	5.98569764338615e-153	0
AND1702-12.a	S288C.genome.fa	S288C_chrVIII	193751	195250	0	loss	0.000547693173859143	0.000690640163095946
AND1702-12.a	S288C.genome.fa	S288C_chrVIII	406001	406250	4	gain	0.0837825777212746	0.27092392407953
AND1702-12.a	S288C.genome.fa	S288C_chrVIII	558501	561750	2	gain	4.73587096299648e-10	1.1312617509418e-11
AND1702-12.a	S288C.genome.fa	S288C_chrVIII	570501	571750	3	gain	0.000111528146807408	9.33628156940536e-05
AND1702-12.a	S288C.genome.fa	S288C_chrVIII	571751	572750	2	gain	0.00108123091950583	0.00329332119570613
AND1702-12.a	S288C.genome.fa	S288C_chrVIII	572751	574750	4	gain	4.73327527212428e-06	1.72149596322502e-06
AND1702-12.a	S288C.genome.fa	S288C_chrIX	20501	26250	0	loss	4.6851567337797e-08	5.16663212213331e-09
AND1702-12.a	S288C.genome.fa	S288C_chrIX	312751	324000	2	gain	1.50919942072368e-29	0
AND1702-12.a	S288C.genome.fa	S288C_chrIX	325251	336250	2	gain	5.52262327044468e-30	0
AND1702-12.a	S288C.genome.fa	S288C_chrIX	434251	439750	0	loss	1.05472218074159e-10	1.12454490164282e-11
AND1702-12.a	S288C.genome.fa	S288C_chrX	422501	422750	3	gain	0.0839933502121624	0.271288852388128
AND1702-12.a	S288C.genome.fa	S288C_chrX	645251	646500	0	loss	0.000252981086285504	0.000423067876196837
AND1702-12.a	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.014407558099624	0.0369307641033317
AND1702-12.a	S288C.genome.fa	S288C_chrXI	169001	169250	3	gain	0.0839933502121624	0.271288852388128
AND1702-12.a	S288C.genome.fa	S288C_chrXI	501001	501250	2	gain	0.0845009557236154	0.272166141825397
AND1702-12.a	S288C.genome.fa	S288C_chrXI	665251	666750	0	loss	0.000545703909183582	0.000684174022893558
AND1702-12.a	S288C.genome.fa	S288C_chrXII	483751	484750	36	gain	0.000533597720746399	0.000674336824908917
AND1702-12.a	S288C.genome.fa	S288C_chrXII	726001	729000	0	loss	2.17009760599958e-09	1.00510266776155e-10
AND1702-12.a	S288C.genome.fa	S288C_chrXIII	86751	87250	0	loss	0.0162955959860466	0.0425073803591544
AND1702-12.a	S288C.genome.fa	S288C_chrXIII	929251	930250	0	loss	0.000576094525250948	0.000753092070131522
AND1702-12.a	S288C.genome.fa	S288C_chrXV	29251	31500	4	gain	2.14037941808902e-07	3.20249201601897e-08
AND1702-12.a	S288C.genome.fa	S288C_chrXV	31501	39250	2	gain	2.36130778287039e-21	0
AND1702-12.a	S288C.genome.fa	S288C_chrXV	197001	197250	3	gain	0.0838808848639484	0.271094179388354
AND1702-12.a	S288C.genome.fa	S288C_chrXV	721501	723000	0	loss	2.37827586159635e-05	1.38002328794462e-05
AND1702-12.a	S288C.genome.fa	S288C_chrXV	1069501	1074250	0	loss	0.000190736566881507	1.03354145293277e-05
AND1702-12.a	S288C.genome.fa	S288C_chrXVI	17001	26000	2	gain	2.47133967607308e-17	1.11022302462516e-15
AND1702-12.a	S288C.genome.fa	S288C_chrXVI	120251	120500	2	gain	0.0841200196023364	0.271507981293484
AND1702-12.a	S288C.genome.fa	S288C_chrXVI	213001	213250	4	gain	0.0836703409500083	0.270729442077853
AND1702-12.a	S288C.genome.fa	S288C_chrXVI	927001	942750	0	loss	2.73242403450767e-40	0
AND1702-12.a	SK1.genome.fa	SK1_chrI	3751	13250	0	loss	2.14833177510712e-09	8.65492122414935e-11
AND1702-12.a	SK1.genome.fa	SK1_chrI	16501	28250	2	gain	2.77337441702738e-30	0
AND1702-12.a	SK1.genome.fa	SK1_chrI	208251	218750	3	gain	2.27412743798333e-26	0
AND1702-12.a	SK1.genome.fa	SK1_chrII	181001	181250	4	gain	0.0841186792346984	0.271505682367007
AND1702-12.a	SK1.genome.fa	SK1_chrII	599501	599750	4	gain	0.0841186792346984	0.271505682367007
AND1702-12.a	SK1.genome.fa	SK1_chrIII	320251	322000	0	loss	4.74511732419059e-06	1.73451268936642e-06
AND1702-12.a	SK1.genome.fa	SK1_chrIV	16251	27500	3	gain	1.11886382747408e-27	0
AND1702-12.a	SK1.genome.fa	SK1_chrIV	28001	31000	2	gain	2.69317616804758e-05	1.59137228088468e-05
AND1702-12.a	SK1.genome.fa	SK1_chrIV	31251	32000	0	loss	0.00280441682799028	0.00511650466523994
AND1702-12.a	SK1.genome.fa	SK1_chrIV	1486251	1486750	0	loss	0.0145519412678519	0.0370037673297332
AND1702-12.a	SK1.genome.fa	SK1_chrV	134501	135750	0	loss	0.000110216917406169	9.35275479131414e-05
AND1702-12.a	SK1.genome.fa	SK1_chrV	580251	582750	0	loss	3.04653514083901e-05	3.39478232639356e-05
AND1702-12.a	SK1.genome.fa	SK1_chrVI	8251	14250	2	gain	1.78195354242289e-11	4.66293670342566e-15
AND1702-12.a	SK1.genome.fa	SK1_chrVI	31501	51000	0	loss	9.55902706900716e-47	0
AND1702-12.a	SK1.genome.fa	SK1_chrVI	95251	99500	2	gain	1.50868907698316e-10	3.35207417379024e-11
AND1702-12.a	SK1.genome.fa	SK1_chrVI	99501	115750	2	gain	4.63200641340296e-43	0
AND1702-12.a	SK1.genome.fa	SK1_chrVI	115751	129250	2	gain	1.14470333319384e-34	0
AND1702-12.a	SK1.genome.fa	SK1_chrVI	129251	158750	2	gain	6.11977315382419e-74	0
AND1702-12.a	SK1.genome.fa	SK1_chrVII	90751	91000	0	loss	0.0836347123108444	0.271286896601115
AND1702-12.a	SK1.genome.fa	SK1_chrVII	164251	164500	15	gain	0.0834180132154695	0.270291832261294
AND1702-12.a	SK1.genome.fa	SK1_chrVII	358251	358500	3	gain	0.0841749376883745	0.271602961749418
AND1702-12.a	SK1.genome.fa	SK1_chrVII	1053251	1059250	0	loss	9.89281176494469e-11	1.50335299764492e-12
AND1702-12.a	SK1.genome.fa	SK1_chrVIII	1	9250	0	loss	1.53159728645839e-05	2.6885315701608e-05
AND1702-12.a	SK1.genome.fa	SK1_chrVIII	207001	209000	11	gain	9.79434559413873e-07	2.29343061985965e-07
AND1702-12.a	SK1.genome.fa	SK1_chrVIII	519751	520750	0	loss	0.0264183309598198	0.140838827111171
AND1702-12.a	SK1.genome.fa	SK1_chrIX	299001	324500	2	gain	3.28235059638802e-59	0
AND1702-12.a	SK1.genome.fa	SK1_chrIX	426501	427000	3	gain	0.0146707435935554	0.0373595659555068
AND1702-12.a	SK1.genome.fa	SK1_chrX	68251	69000	0	loss	0.0144995367544148	0.0370372061636893
AND1702-12.a	SK1.genome.fa	SK1_chrXI	1	9000	0	loss	5.64889271804828e-18	0
AND1702-12.a	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00293449823735246	0.00568948844600337
AND1702-12.a	SK1.genome.fa	SK1_chrXII	691501	694500	0	loss	2.14490202570716e-09	9.21517306906594e-11
AND1702-12.a	SK1.genome.fa	SK1_chrXIII	2251	2750	3	gain	0.0146123567955149	0.0371175672113587
AND1702-12.a	SK1.genome.fa	SK1_chrXIV	1	16250	0	loss	1.46079813918564e-24	0
AND1702-12.a	SK1.genome.fa	SK1_chrXIV	18001	19250	2	gain	0.00851971273724722	0.0246396140952988
AND1702-12.a	SK1.genome.fa	SK1_chrXIV	758751	759500	0	loss	0.0145564089274281	0.0370372061636893
AND1702-12.a	SK1.genome.fa	SK1_chrXV	10751	14000	0	loss	4.46616813362142e-10	1.09323661234839e-11
AND1702-12.a	SK1.genome.fa	SK1_chrXV	177251	177500	11	gain	0.0834599194498935	0.270364551424116
AND1702-12.a	SK1.genome.fa	SK1_chrXV	692001	693500	0	loss	2.43573554916554e-05	1.53099356631214e-05
AND1702-12.a	SK1.genome.fa	SK1_chrXVI	774001	774500	0	loss	0.0146606234892109	0.0375216638117994
AND1702-12.b	S288C.genome.fa	S288C_chrI	1	1000	2	gain	0.000562894477435	0.000714584876997493
AND1702-12.b	S288C.genome.fa	S288C_chrI	27501	28250	3	gain	0.0144726173464215	0.0369345376585919
AND1702-12.b	S288C.genome.fa	S288C_chrI	203501	207250	2	gain	0.000153090424861867	0.000184989288543824
AND1702-12.b	S288C.genome.fa	S288C_chrII	470001	474750	0	loss	4.75282787778051e-14	1.11022302462516e-16
AND1702-12.b	S288C.genome.fa	S288C_chrII	694751	695250	0	loss	0.0151625847371083	0.0391281399005355
AND1702-12.b	S288C.genome.fa	S288C_chrIII	56501	57250	0	loss	0.00313829125343381	0.00633693605312946
AND1702-12.b	S288C.genome.fa	S288C_chrIII	96251	98500	2	gain	2.91939102673298e-07	5.40735013432325e-08
AND1702-12.b	S288C.genome.fa	S288C_chrIII	230751	231250	2	gain	0.0147080383696201	0.0374742835167556
AND1702-12.b	S288C.genome.fa	S288C_chrIII	331501	332000	2	gain	0.0147147500633975	0.0374876973550572
AND1702-12.b	S288C.genome.fa	S288C_chrIII	333001	340750	0	loss	4.83622681150395e-16	0
AND1702-12.b	S288C.genome.fa	S288C_chrIV	17251	18000	0	loss	0.0144615951145542	0.0368683762108086
AND1702-12.b	S288C.genome.fa	S288C_chrIV	127501	129000	0	loss	2.25637915604209e-05	1.27120488694343e-05
AND1702-12.b	S288C.genome.fa	S288C_chrIV	1163751	1167250	0	loss	9.43571081161396e-11	1.44140255287084e-12
AND1702-12.b	S288C.genome.fa	S288C_chrV	116001	117250	0	loss	0.000108992892020056	9.24639871094923e-05
AND1702-12.b	S288C.genome.fa	S288C_chrVII	163251	163500	4	gain	0.0836664990984343	0.270722884954247
AND1702-12.b	S288C.genome.fa	S288C_chrVII	1064501	1069000	2	gain	2.45826628469786e-13	6.66133814775094e-16
AND1702-12.b	S288C.genome.fa	S288C_chrVII	1083001	1084250	2	gain	0.000130702303671225	0.00010690731180707
AND1702-12.b	S288C.genome.fa	S288C_chrVIII	558501	562000	3	gain	9.83233215862569e-11	1.52511336892758e-12
AND1702-12.b	S288C.genome.fa	S288C_chrVIII	570251	574500	4	gain	4.77233220487327e-12	3.44169137633799e-14
AND1702-12.b	S288C.genome.fa	S288C_chrVIII	574501	575500	0	loss	0.291372430893547	0.139919392504823
AND1702-12.b	S288C.genome.fa	S288C_chrIX	434251	438500	0	loss	9.55519286246759e-11	1.47981626952287e-12
AND1702-12.b	S288C.genome.fa	S288C_chrX	23251	24250	0	loss	0.000540131022018111	0.000686503751974432
AND1702-12.b	S288C.genome.fa	S288C_chrX	24251	28750	2	gain	7.17175540658719e-11	9.57107726407003e-11
AND1702-12.b	S288C.genome.fa	S288C_chrX	732751	734250	0	loss	3.48312752528538e-05	6.15310094492783e-05
AND1702-12.b	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143649182395344	0.0368023184569618
AND1702-12.b	S288C.genome.fa	S288C_chrXI	665251	666750	0	loss	0.000541574613411153	0.000679159581386091
AND1702-12.b	S288C.genome.fa	S288C_chrXII	451251	484750	19	gain	0.00109374129464987	0.000483441985914213
AND1702-12.b	S288C.genome.fa	S288C_chrXIII	86751	87250	0	loss	0.0176218467336307	0.0466721159163319
AND1702-12.b	S288C.genome.fa	S288C_chrXIII	183501	184000	0	loss	0.0144979965968206	0.0371203424941774
AND1702-12.b	S288C.genome.fa	S288C_chrXV	24501	30750	3	gain	1.01934266801743e-06	2.37338075526061e-07
AND1702-12.b	S288C.genome.fa	S288C_chrXV	30751	31500	2	gain	0.00293686092850117	0.0054169844869999
AND1702-12.b	S288C.genome.fa	S288C_chrXV	85251	85500	3	gain	0.0837359660717466	0.270843271384707
AND1702-12.b	S288C.genome.fa	S288C_chrXV	197001	197250	2	gain	0.0841258446210513	0.271518156888841
AND1702-12.b	S288C.genome.fa	S288C_chrXV	849501	850000	2	gain	0.0149309544614968	0.0376422584455293
AND1702-12.b	S288C.genome.fa	S288C_chrXV	930501	930750	7	gain	0.0834306603798294	0.270313863058675
AND1702-12.b	S288C.genome.fa	S288C_chrXVI	927001	942750	0	loss	1.24950831505366e-39	0
AND1702-12.b	SK1.genome.fa	SK1_chrI	3751	13250	0	loss	2.26415673067843e-09	9.35705957161304e-11
AND1702-12.b	SK1.genome.fa	SK1_chrI	16501	17250	2	gain	0.003742012917131	0.00734559988194716
AND1702-12.b	SK1.genome.fa	SK1_chrI	17751	28250	2	gain	3.63090332370709e-28	0
AND1702-12.b	SK1.genome.fa	SK1_chrI	201001	205250	0	loss	1.1430472605393e-12	6.21724893790088e-15
AND1702-12.b	SK1.genome.fa	SK1_chrII	477501	482250	0	loss	5.02422408216723e-14	1.11022302462516e-16
AND1702-12.b	SK1.genome.fa	SK1_chrII	630751	631000	2	gain	0.0843338159443276	0.271877640659048
AND1702-12.b	SK1.genome.fa	SK1_chrII	703001	703500	0	loss	0.0144922150811973	0.0371861220943598
AND1702-12.b	SK1.genome.fa	SK1_chrIII	85251	87500	2	gain	3.10571391342996e-07	5.77509274846122e-08
AND1702-12.b	SK1.genome.fa	SK1_chrIII	142501	152000	0	loss	2.23970033538633e-09	9.38714661558038e-11
AND1702-12.b	SK1.genome.fa	SK1_chrIV	142251	142500	3	gain	0.0841664435156816	0.271588377051066
AND1702-12.b	SK1.genome.fa	SK1_chrIV	792751	793750	0	loss	0.000555375965335377	0.000698620270115025
AND1702-12.b	SK1.genome.fa	SK1_chrV	17751	23250	0	loss	2.26169299738493e-09	5.21664933472721e-11
AND1702-12.b	SK1.genome.fa	SK1_chrV	134501	135750	0	loss	0.000111737714584418	9.49343294806004e-05
AND1702-12.b	SK1.genome.fa	SK1_chrV	170751	171250	0	loss	0.0153389276443843	0.0394595822234624
AND1702-12.b	SK1.genome.fa	SK1_chrV	580251	582750	0	loss	2.45206678435673e-05	1.40960034246129e-05
AND1702-12.b	SK1.genome.fa	SK1_chrVII	1	4000	0	loss	0.00011346539495727	9.50617218150596e-05
AND1702-12.b	SK1.genome.fa	SK1_chrVII	57001	57250	3	gain	0.084138574266884	0.271540188260148
AND1702-12.b	SK1.genome.fa	SK1_chrVII	90251	91000	0	loss	0.00310004030111607	0.00623380936332529
AND1702-12.b	SK1.genome.fa	SK1_chrVII	1053251	1059250	0	loss	1.03501624974931e-10	1.57340807049877e-12
AND1702-12.b	SK1.genome.fa	SK1_chrIX	285251	286750	0	loss	2.30632484324813e-05	1.28969885786478e-05
AND1702-12.b	SK1.genome.fa	SK1_chrIX	422751	427000	3	gain	4.91609431780186e-06	1.76892000058881e-06
AND1702-12.b	SK1.genome.fa	SK1_chrX	733501	743500	3	gain	1.03557461037237e-06	2.39538349044999e-07
AND1702-12.b	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00322154540619447	0.00668347966637595
AND1702-12.b	SK1.genome.fa	SK1_chrXII	7001	8250	0	loss	0.0029062184123387	0.00537455735024861
AND1702-12.b	SK1.genome.fa	SK1_chrXII	151751	152000	8	gain	0.0834581077263848	0.270361508922486
AND1702-12.b	SK1.genome.fa	SK1_chrXII	1022251	1028750	0	loss	0.0928400101351164	0.0754069558277133
AND1702-12.b	SK1.genome.fa	SK1_chrXIII	693501	693750	2	gain	0.0848515770961464	0.272770949320029
AND1702-12.b	SK1.genome.fa	SK1_chrXIII	890751	914500	0	loss	2.46701364605951e-47	0
AND1702-12.b	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00281207138969697	0.00522020981445059
AND1702-12.b	SK1.genome.fa	SK1_chrXIV	573251	577750	2	gain	2.73333112947885e-13	6.66133814775094e-16
AND1702-12.b	SK1.genome.fa	SK1_chrXIV	758751	759500	0	loss	0.0146283680596981	0.0373193605768872
AND1702-12.b	SK1.genome.fa	SK1_chrXV	10751	14000	0	loss	4.59347339041474e-10	1.13397069512189e-11
AND1702-12.b	SK1.genome.fa	SK1_chrXVI	60001	63750	0	loss	2.17731311733103e-11	2.12496686913255e-13
AND1702-12.c	S288C.genome.fa	S288C_chrI	13501	24250	0	loss	9.62962425638016e-11	1.48558942925092e-12
AND1702-12.c	S288C.genome.fa	S288C_chrI	25251	27750	3	gain	0.0148253488673704	0.0380565075524862
AND1702-12.c	S288C.genome.fa	S288C_chrI	199251	203250	0	loss	5.37176672108147e-12	1.30118138486068e-13
AND1702-12.c	S288C.genome.fa	S288C_chrI	203251	207250	0	loss	0.127440770176479	0.0212423165994413
AND1702-12.c	S288C.genome.fa	S288C_chrII	470001	474750	0	loss	4.8544782796122e-14	1.11022302462516e-16
AND1702-12.c	S288C.genome.fa	S288C_chrII	802251	803000	0	loss	0.00272759394577215	0.00501863498873367
AND1702-12.c	S288C.genome.fa	S288C_chrIII	96251	97750	0	loss	2.26122403069737e-05	1.26035126063462e-05
AND1702-12.c	S288C.genome.fa	S288C_chrIII	329001	332000	3	gain	0.000550015300058447	0.000695193693643015
AND1702-12.c	S288C.genome.fa	S288C_chrIV	461501	462500	0	loss	0.000554475760344221	0.000716427823897692
AND1702-12.c	S288C.genome.fa	S288C_chrV	117251	118500	2	gain	0.000177916290609111	0.000204635642327533
AND1702-12.c	S288C.genome.fa	S288C_chrV	572501	572750	3	gain	0.0837782459180948	0.270916509163577
AND1702-12.c	S288C.genome.fa	S288C_chrV	572751	583000	0	loss	2.17541852569777e-09	1.11359588217397e-10
AND1702-12.c	S288C.genome.fa	S288C_chrVII	1	6250	0	loss	4.92120832572622e-16	0
AND1702-12.c	S288C.genome.fa	S288C_chrVII	62001	62250	3	gain	0.0839035959898052	0.271133589413295
AND1702-12.c	S288C.genome.fa	S288C_chrVII	145751	146000	6	gain	0.0834724728963126	0.270386402216871
AND1702-12.c	S288C.genome.fa	S288C_chrVII	1069001	1076250	0	loss	1.34655834356191e-20	0
AND1702-12.c	S288C.genome.fa	S288C_chrVIII	106001	106250	6	gain	0.0834724728963126	0.270386402216871
AND1702-12.c	S288C.genome.fa	S288C_chrVIII	558501	561750	2	gain	4.85683778745561e-10	1.14221965219485e-11
AND1702-12.c	S288C.genome.fa	S288C_chrVIII	568501	570500	0	loss	8.52804340728081e-06	4.46199512710299e-05
AND1702-12.c	S288C.genome.fa	S288C_chrVIII	570501	575500	2	gain	1.26215055719233e-08	1.54432022725359e-12
AND1702-12.c	S288C.genome.fa	S288C_chrIX	324251	325250	0	loss	0.000859508753779512	0.00148450086189222
AND1702-12.c	S288C.genome.fa	S288C_chrX	23251	24250	0	loss	0.000542133223272409	0.000685782834587645
AND1702-12.c	S288C.genome.fa	S288C_chrX	24251	26000	2	gain	9.898485537632e-06	3.43289777512412e-05
AND1702-12.c	S288C.genome.fa	S288C_chrX	27251	28500	2	gain	0.000113480758881359	9.554240511922e-05
AND1702-12.c	S288C.genome.fa	S288C_chrX	422501	422750	2	gain	0.0843085349546951	0.271833932760668
AND1702-12.c	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0144067082325171	0.0369282513685291
AND1702-12.c	S288C.genome.fa	S288C_chrXI	501001	501250	3	gain	0.0840221215437456	0.271350796450294
AND1702-12.c	S288C.genome.fa	S288C_chrXII	412501	412750	5	gain	0.0835141159173619	0.270458644930986
AND1702-12.c	S288C.genome.fa	S288C_chrXII	451251	484750	21	gain	0.000743789064235649	0.000483662133928364
AND1702-12.c	S288C.genome.fa	S288C_chrXII	726001	729000	0	loss	2.18715234867198e-09	1.04996566996363e-10
AND1702-12.c	S288C.genome.fa	S288C_chrXII	1064001	1065000	0	loss	0.00831353643284444	0.0229129979974426
AND1702-12.c	S288C.genome.fa	S288C_chrXIII	929501	930250	0	loss	0.0028827832964138	0.00544948859176264
AND1702-12.c	S288C.genome.fa	S288C_chrXIV	622251	622500	3	gain	0.0839872470257917	0.271278380016216
AND1702-12.c	S288C.genome.fa	S288C_chrXV	1	14750	0	loss	1.06315534878033e-33	0
AND1702-12.c	S288C.genome.fa	S288C_chrXV	24501	30000	2	gain	0.000137432019396846	0.000166964167885975
AND1702-12.c	S288C.genome.fa	S288C_chrXV	31251	32250	0	loss	0.00053924362204791	0.00068210099918109
AND1702-12.c	S288C.genome.fa	S288C_chrXV	85251	85500	8	gain	0.0834169750304122	0.270290100502687
AND1702-12.c	S288C.genome.fa	S288C_chrXV	197001	197250	3	gain	0.0838060883779915	0.270964738262923
AND1702-12.c	S288C.genome.fa	S288C_chrXV	1069501	1074250	0	loss	0.000185875639861722	1.01045553462242e-05
AND1702-12.c	S288C.genome.fa	S288C_chrXVI	17001	26000	2	gain	2.12093868983602e-13	1.45655154604185e-10
AND1702-12.c	S288C.genome.fa	S288C_chrXVI	120251	120500	3	gain	0.0841687225460426	0.271592286322059
AND1702-12.c	S288C.genome.fa	S288C_chrXVI	925251	927000	2	gain	4.92936202206279e-06	1.76254648043273e-06
AND1702-12.c	SK1.genome.fa	SK1_chrII	477501	482250	0	loss	4.80415425839719e-14	1.11022302462516e-16
AND1702-12.c	SK1.genome.fa	SK1_chrIII	11001	11750	0	loss	0.00273412562597753	0.0050332824060163
AND1702-12.c	SK1.genome.fa	SK1_chrIII	84251	86750	0	loss	4.75956384257863e-06	1.74686447129702e-06
AND1702-12.c	SK1.genome.fa	SK1_chrIII	142501	152000	0	loss	2.22971508967284e-09	1.19073639837097e-10
AND1702-12.c	SK1.genome.fa	SK1_chrIII	320251	330250	0	loss	1.376195382167e-13	7.87148124459236e-14
AND1702-12.c	SK1.genome.fa	SK1_chrIV	16251	27500	3	gain	1.34541474320807e-27	0
AND1702-12.c	SK1.genome.fa	SK1_chrIV	532751	536250	4	gain	9.75301066339121e-11	1.54787294093239e-12
AND1702-12.c	SK1.genome.fa	SK1_chrIV	1128001	1129250	2	gain	0.000123871435171605	0.000105318039553381
AND1702-12.c	SK1.genome.fa	SK1_chrIV	1486251	1486750	0	loss	0.0145517127389003	0.0370000795597687
AND1702-12.c	SK1.genome.fa	SK1_chrV	17751	23250	0	loss	5.37523803524741e-09	5.01161334653943e-11
AND1702-12.c	SK1.genome.fa	SK1_chrV	135751	137000	2	gain	0.000138655873916375	0.000142897824830346
AND1702-12.c	SK1.genome.fa	SK1_chrVI	8251	16500	2	gain	3.02219034828914e-15	0
AND1702-12.c	SK1.genome.fa	SK1_chrVIII	1	9750	0	loss	4.13077318931011e-07	1.28117724762511e-07
AND1702-12.c	SK1.genome.fa	SK1_chrVIII	90501	91750	0	loss	0.000124872338224072	0.000128109250282615
AND1702-12.c	SK1.genome.fa	SK1_chrVIII	207001	209000	8	gain	9.76820483516137e-07	2.29793629791253e-07
AND1702-12.c	SK1.genome.fa	SK1_chrIX	153251	153500	5	gain	0.0835687285066517	0.270553401822876
AND1702-12.c	SK1.genome.fa	SK1_chrIX	324251	324500	6	gain	0.0834718341458662	0.270385331299982
AND1702-12.c	SK1.genome.fa	SK1_chrX	68001	69000	0	loss	0.00350451990115814	0.00776869311350858
AND1702-12.c	SK1.genome.fa	SK1_chrX	639001	639750	0	loss	0.00285807259055628	0.00520471959713964
AND1702-12.c	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00278882112106169	0.00518109402502165
AND1702-12.c	SK1.genome.fa	SK1_chrXI	512751	513000	2	gain	0.0841102371720693	0.271491189937004
AND1702-12.c	SK1.genome.fa	SK1_chrXII	7001	14250	0	loss	5.37891949442264e-18	0
AND1702-12.c	SK1.genome.fa	SK1_chrXII	77501	77750	6	gain	0.0835271912044084	0.270481362268082
AND1702-12.c	SK1.genome.fa	SK1_chrXII	691501	694500	0	loss	2.13637256080276e-09	8.76452244114034e-11
AND1702-12.c	SK1.genome.fa	SK1_chrXIII	1	2750	2	gain	0.0791189097773251	0.0227031161634795
AND1702-12.c	SK1.genome.fa	SK1_chrXIII	527251	527500	2	gain	0.0844169543611373	0.272021242609365
AND1702-12.c	SK1.genome.fa	SK1_chrXIV	7251	16250	0	loss	3.28912487927633e-25	0
AND1702-12.c	SK1.genome.fa	SK1_chrXIV	18001	19250	2	gain	0.00371289153693064	0.0264298490650138
AND1702-12.c	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00277597019834223	0.00513688867491258
AND1702-12.c	SK1.genome.fa	SK1_chrXIV	573251	577750	2	gain	2.58795536421754e-13	7.7715611723761e-16
AND1702-12.c	SK1.genome.fa	SK1_chrXVI	774001	774500	0	loss	0.0146838223491658	0.0375798393137926
AND1702-12.d	S288C.genome.fa	S288C_chrI	2251	25500	0	loss	1.41025293835081e-35	0
AND1702-12.d	S288C.genome.fa	S288C_chrI	151751	152500	0	loss	0.00334748297075607	0.00623553412950828
AND1702-12.d	S288C.genome.fa	S288C_chrII	175001	175250	3	gain	0.0837648457220901	0.270893282138276
AND1702-12.d	S288C.genome.fa	S288C_chrII	802251	808750	3	gain	5.69094162563036e-10	4.76568784435472e-11
AND1702-12.d	S288C.genome.fa	S288C_chrIII	96251	97750	0	loss	2.32156475969831e-05	1.28853172801646e-05
AND1702-12.d	S288C.genome.fa	S288C_chrIII	329001	340750	2	gain	5.59081791226311e-16	0
AND1702-12.d	S288C.genome.fa	S288C_chrIV	17251	18750	0	loss	0.000898117584902859	0.00138884951114249
AND1702-12.d	S288C.genome.fa	S288C_chrIV	127501	129000	0	loss	2.34448112002107e-05	1.30739573804828e-05
AND1702-12.d	S288C.genome.fa	S288C_chrIV	461501	462500	0	loss	0.000606940233685827	0.000865285853637876
AND1702-12.d	S288C.genome.fa	S288C_chrV	6501	10500	0	loss	1.46243485737418e-11	4.35096403350599e-12
AND1702-12.d	S288C.genome.fa	S288C_chrV	19001	19750	0	loss	0.00282844595057588	0.00516534393327417
AND1702-12.d	S288C.genome.fa	S288C_chrV	572751	583000	0	loss	2.1775912804297e-09	8.58321191898881e-11
AND1702-12.d	S288C.genome.fa	S288C_chrVI	32501	33000	4	gain	0.0144090140955304	0.0368093042533891
